code_geo,latitude,longitude,year,city_code,zip_code,DATE_ARRETE,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
85234,46.802166688,-2.048522361,2022,st jean de monts,85160,2022-03-31,467,0,31194
85234,46.802166688,-2.048522361,2023,st jean de monts,85160,2023-03-31,685,0,32080
85234,46.802166688,-2.048522361,2024,st jean de monts,85160,2024-03-31,287,0,10873
85235,46.588521842,-1.009151044,2020,st juire champgillon,85210,2020-12-31,0,0,506
85235,46.588521842,-1.009151044,2021,st juire champgillon,85210,2021-09-30,0,0,511
85235,46.588521842,-1.009151044,2022,st juire champgillon,85210,2022-09-30,3,0,1496
85235,46.588521842,-1.009151044,2023,st juire champgillon,85210,2023-06-30,11,0,1515
85235,46.588521842,-1.009151044,2024,st juire champgillon,85210,2024-03-31,7,0,508
85236,46.639668817,-1.7157712040000002,2021,st julien des landes,85150,2021-09-30,42,0,5445
85236,46.639668817,-1.7157712040000002,2022,st julien des landes,85150,2022-03-31,81,0,7417
85236,46.639668817,-1.7157712040000002,2023,st julien des landes,85150,2023-09-30,55,0,3813
85236,46.639668817,-1.7157712040000002,2024,st julien des landes,85150,2024-06-30,68,0,3840
85237,46.585363646,-0.922222559,2020,st laurent de la salle,85410,2020-12-31,1,0,409
85237,46.585363646,-0.922222559,2021,st laurent de la salle,85410,2021-09-30,1,0,415
85237,46.585363646,-0.922222559,2022,st laurent de la salle,85410,2022-06-30,5,0,1262
85237,46.585363646,-0.922222559,2023,st laurent de la salle,85410,2023-03-31,6,0,1227
85237,46.585363646,-0.922222559,2024,st laurent de la salle,85410,2024-06-30,4,0,831
85238,46.950870166,-0.900981873,2021,st laurent sur sevre,85290,2021-06-30,45,0,6522
85238,46.950870166,-0.900981873,2022,st laurent sur sevre,85290,2022-06-30,110,3,9886
85238,46.950870166,-0.900981873,2023,st laurent sur sevre,85290,2023-12-31,155,3,10034
85238,46.950870166,-0.900981873,2024,st laurent sur sevre,85290,2024-06-30,133,2,6707
85239,46.733050142,-1.825805515,2020,st maixent sur vie,85220,2020-12-31,2,0,1026
85239,46.733050142,-1.825805515,2021,st maixent sur vie,85220,2021-09-30,11,0,4222
85239,46.733050142,-1.825805515,2022,st maixent sur vie,85220,2022-03-31,12,0,2169
85239,46.733050142,-1.825805515,2023,st maixent sur vie,85220,2023-09-30,36,0,4463
85240,46.924687446,-0.915021541,2020,st malo du bois,85590,2020-12-31,4,0,1506
85240,46.924687446,-0.915021541,2021,st malo du bois,85590,2021-03-31,14,0,3060
85240,46.924687446,-0.915021541,2022,st malo du bois,85590,2022-06-30,51,0,4659
85240,46.924687446,-0.915021541,2023,st malo du bois,85590,2023-03-31,87,0,6245
85240,46.924687446,-0.915021541,2024,st malo du bois,85590,2024-06-30,68,0,3156
85242,46.860061032,-0.924926407,2021,st mars la reorthe,85590,2021-06-30,11,0,1812
85242,46.860061032,-0.924926407,2022,st mars la reorthe,85590,2022-06-30,39,0,3724
85242,46.860061032,-0.924926407,2023,st mars la reorthe,85590,2023-03-31,37,0,2862
85242,46.860061032,-0.924926407,2024,st mars la reorthe,85590,2024-03-31,15,0,974
85243,46.611860949,-1.810947834,2020,brem sur mer,85470,2020-12-31,24,0,5802
85243,46.611860949,-1.810947834,2021,brem sur mer,85470,2021-06-30,108,0,17618
85243,46.611860949,-1.810947834,2023,brem sur mer,85470,2023-09-30,394,0,24326
85243,46.611860949,-1.810947834,2024,brem sur mer,85470,2024-06-30,298,0,12354
85244,46.428760246,-0.7594211350000001,2020,st martin de fraigneau,85200,2020-12-31,0,0,914
85244,46.428760246,-0.7594211350000001,2021,st martin de fraigneau,85200,2021-03-31,0,0,1838
85244,46.428760246,-0.7594211350000001,2022,st martin de fraigneau,85200,2022-03-31,16,0,3716
85244,46.428760246,-0.7594211350000001,2023,st martin de fraigneau,85200,2023-06-30,57,0,3714
85244,46.428760246,-0.7594211350000001,2024,st martin de fraigneau,85200,2024-06-30,38,0,1911
85245,46.545652335,-0.907662958,2021,st martin des fontaines,85570,2021-09-30,0,0,613
85245,46.545652335,-0.907662958,2022,st martin des fontaines,85570,2022-06-30,4,0,840
85245,46.545652335,-0.907662958,2023,st martin des fontaines,85570,2023-12-31,4,0,638
85245,46.545652335,-0.907662958,2024,st martin des fontaines,85570,2024-03-31,4,0,425
85246,46.723937951,-1.20376247,2021,st martin des noyers,85140,2021-06-30,14,0,4924
85246,46.723937951,-1.20376247,2022,st martin des noyers,85140,2022-03-31,51,0,7388
85246,46.723937951,-1.20376247,2023,st martin des noyers,85140,2023-09-30,79,0,7573
85246,46.723937951,-1.20376247,2024,st martin des noyers,85140,2024-03-31,69,0,5179
85247,46.970991025,-1.062541378,2020,st martin des tilleuls,85130,2020-12-31,5,0,1009
85247,46.970991025,-1.062541378,2021,st martin des tilleuls,85130,2021-03-31,12,0,2040
85247,46.970991025,-1.062541378,2022,st martin des tilleuls,85130,2022-09-30,40,0,3135
85247,46.970991025,-1.062541378,2023,st martin des tilleuls,85130,2023-06-30,54,0,3230
85247,46.970991025,-1.062541378,2024,st martin des tilleuls,85130,2024-03-31,45,0,2165
85248,46.597429844,-0.976917363,2020,st martin lars en ste hermine,85210,2020-12-31,2,0,464
85248,46.597429844,-0.976917363,2021,st martin lars en ste hermine,85210,2021-03-31,5,0,1403
85248,46.597429844,-0.976917363,2022,st martin lars en ste hermine,85210,2022-06-30,1,0,1427
85248,46.597429844,-0.976917363,2023,st martin lars en ste hermine,85210,2023-03-31,4,0,1431
85248,46.597429844,-0.976917363,2024,st martin lars en ste hermine,85210,2024-03-31,4,0,995
85250,46.568879019,-1.7080208140000002,2020,st mathurin,85150,2020-12-31,7,0,2259
85250,46.568879019,-1.7080208140000002,2021,st mathurin,85150,2021-06-30,49,0,9196
85250,46.568879019,-1.7080208140000002,2022,st mathurin,85150,2022-06-30,40,0,4644
85250,46.568879019,-1.7080208140000002,2023,st mathurin,85150,2023-06-30,102,0,7126
85250,46.568879019,-1.7080208140000002,2024,st mathurin,85150,2024-06-30,47,0,2456
85251,46.595456817,-0.724395945,2020,st maurice des noues,85120,2020-12-31,4,0,685
85251,46.595456817,-0.724395945,2021,st maurice des noues,85120,2021-03-31,18,0,2771
85251,46.595456817,-0.724395945,2022,st maurice des noues,85120,2022-03-31,10,0,1396
85251,46.595456817,-0.724395945,2023,st maurice des noues,85120,2023-12-31,24,0,2108
85251,46.595456817,-0.724395945,2024,st maurice des noues,85120,2024-06-30,12,0,718
85252,46.640103239,-0.8112754160000001,2020,st maurice le girard,85390,2020-12-31,0,0,643
85252,46.640103239,-0.8112754160000001,2021,st maurice le girard,85390,2021-06-30,2,0,2608
85252,46.640103239,-0.8112754160000001,2022,st maurice le girard,85390,2022-03-31,4,0,2608
85252,46.640103239,-0.8112754160000001,2023,st maurice le girard,85390,2023-06-30,4,0,1965
85252,46.640103239,-0.8112754160000001,2024,st maurice le girard,85390,2024-03-31,6,0,1314
85254,46.8006895,-0.749616931,2021,st mesmin,85700,2021-06-30,9,0,3656
85254,46.8006895,-0.749616931,2022,st mesmin,85700,2022-03-31,7,0,1829
85254,46.8006895,-0.749616931,2023,st mesmin,85700,2023-12-31,65,0,5494
85254,46.8006895,-0.749616931,2024,st mesmin,85700,2024-06-30,29,0,1825
85255,46.337271296,-1.248266017,2020,st michel en l herm,85580,2020-12-31,7,0,2358
85255,46.337271296,-1.248266017,2021,st michel en l herm,85580,2021-03-31,36,0,7109
85255,46.337271296,-1.248266017,2022,st michel en l herm,85580,2022-09-30,50,0,7099
85255,46.337271296,-1.248266017,2023,st michel en l herm,85580,2023-06-30,64,0,7200
85255,46.337271296,-1.248266017,2024,st michel en l herm,85580,2024-03-31,26,0,2442
85256,46.486569534,-0.743124285,2020,st michel le cloucq,85200,2020-12-31,3,0,1254
85256,46.486569534,-0.743124285,2022,st michel le cloucq,85200,2022-03-31,18,0,2549
85256,46.486569534,-0.743124285,2023,st michel le cloucq,85200,2023-06-30,30,0,3853
85256,46.486569534,-0.743124285,2024,st michel le cloucq,85200,2024-06-30,13,0,1302
85259,46.830310506,-0.965336879,2020,st paul en pareds,85500,2020-12-31,2,0,1253
85259,46.830310506,-0.965336879,2021,st paul en pareds,85500,2021-03-31,11,0,3802
85259,46.830310506,-0.965336879,2022,st paul en pareds,85500,2022-03-31,30,0,5161
85259,46.830310506,-0.965336879,2023,st paul en pareds,85500,2023-12-31,14,0,1312
85259,46.830310506,-0.965336879,2024,st paul en pareds,85500,2024-03-31,33,0,2662
85260,46.806966387,-1.670146549,2020,st paul mont penit,85670,2020-12-31,3,0,815
85260,46.806966387,-1.670146549,2021,st paul mont penit,85670,2021-09-30,12,0,1658
85260,46.806966387,-1.670146549,2022,st paul mont penit,85670,2022-06-30,31,0,2510
85260,46.806966387,-1.670146549,2023,st paul mont penit,85670,2023-03-31,38,0,2596
85260,46.806966387,-1.670146549,2024,st paul mont penit,85670,2024-03-31,18,0,897
85261,46.560030633,-1.124161888,2020,ste pexine,85320,2020-12-31,2,0,275
85261,46.560030633,-1.124161888,2021,ste pexine,85320,2021-03-31,8,0,825
85261,46.560030633,-1.124161888,2022,ste pexine,85320,2022-06-30,13,0,1120
85261,46.560030633,-1.124161888,2023,ste pexine,85320,2023-03-31,27,0,1128
85261,46.560030633,-1.124161888,2024,ste pexine,85320,2024-03-31,10,0,291
85262,46.99282854,-1.506975956,2021,st philbert de bouaine,85660,2021-03-31,83,3,10046
85262,46.99282854,-1.506975956,2022,st philbert de bouaine,85660,2022-06-30,157,4,13425
85262,46.99282854,-1.506975956,2023,st philbert de bouaine,85660,2023-06-30,223,4,13739
85262,46.99282854,-1.506975956,2024,st philbert de bouaine,85660,2024-06-30,142,2,7056
85264,46.696159857,-0.701993548,2021,st pierre du chemin,85120,2021-03-31,12,0,3939
85264,46.696159857,-0.701993548,2022,st pierre du chemin,85120,2022-09-30,24,0,3971
85264,46.696159857,-0.701993548,2023,st pierre du chemin,85120,2023-12-31,35,0,4003
85264,46.696159857,-0.701993548,2024,st pierre du chemin,85120,2024-06-30,16,0,1350
85265,46.400730925,-0.7433640130000001,2020,st pierre le vieux,85420,2020-12-31,1,0,972
85265,46.400730925,-0.7433640130000001,2021,st pierre le vieux,85420,2021-06-30,0,0,2940
85265,46.400730925,-0.7433640130000001,2022,st pierre le vieux,85420,2022-06-30,3,0,2945
85265,46.400730925,-0.7433640130000001,2023,st pierre le vieux,85420,2023-09-30,13,0,2988
85265,46.400730925,-0.7433640130000001,2024,st pierre le vieux,85420,2024-03-31,20,0,2011
85266,46.749777896,-0.974394869,2021,st prouant,85110,2021-06-30,41,0,4725
85266,46.749777896,-0.974394869,2022,st prouant,85110,2022-09-30,21,0,1566
85266,46.749777896,-0.974394869,2023,st prouant,85110,2023-06-30,50,0,3147
85266,46.749777896,-0.974394869,2024,st prouant,85110,2024-03-31,32,0,1605
85267,46.369862528,-1.066372327,2020,ste radegonde des noyers,85450,2020-12-31,3,0,996
85267,46.369862528,-1.066372327,2021,ste radegonde des noyers,85450,2021-06-30,17,0,3015
85267,46.369862528,-1.066372327,2022,ste radegonde des noyers,85450,2022-06-30,35,0,3097
85267,46.369862528,-1.066372327,2023,ste radegonde des noyers,85450,2023-06-30,61,0,4190
85267,46.369862528,-1.066372327,2024,ste radegonde des noyers,85450,2024-06-30,34,0,2120
85268,46.705893588,-1.831540098,2020,st reverend,85220,2020-12-31,4,0,1594
85268,46.705893588,-1.831540098,2021,st reverend,85220,2021-03-31,28,0,6520
85268,46.705893588,-1.831540098,2022,st reverend,85220,2022-03-31,53,0,6788
85268,46.705893588,-1.831540098,2023,st reverend,85220,2023-12-31,79,0,5218
85268,46.705893588,-1.831540098,2024,st reverend,85220,2024-03-31,76,0,3493
85269,46.336661267,-0.7076551910000001,2020,st sigismond,85420,2020-12-31,0,0,434
85269,46.336661267,-0.7076551910000001,2021,st sigismond,85420,2021-12-31,0,0,886
85269,46.336661267,-0.7076551910000001,2022,st sigismond,85420,2022-03-31,3,0,1369
85269,46.336661267,-0.7076551910000001,2023,st sigismond,85420,2023-03-31,11,0,1856
85269,46.336661267,-0.7076551910000001,2024,st sigismond,85420,2024-06-30,5,0,467
85271,46.612898699,-0.831611596,2020,st sulpice en pareds,85410,2020-12-31,0,0,429
85271,46.612898699,-0.831611596,2021,st sulpice en pareds,85410,2021-06-30,0,0,1764
85271,46.612898699,-0.831611596,2022,st sulpice en pareds,85410,2022-12-31,2,0,1348
85271,46.612898699,-0.831611596,2023,st sulpice en pareds,85410,2023-09-30,4,0,897
85271,46.612898699,-0.831611596,2024,st sulpice en pareds,85410,2024-06-30,3,0,449
85273,46.881683357,-2.016504802,2020,st urbain,85230,2020-12-31,2,0,1873
85273,46.881683357,-2.016504802,2021,st urbain,85230,2021-03-31,5,0,1885
85273,46.881683357,-2.016504802,2022,st urbain,85230,2022-06-30,24,0,3875
85273,46.881683357,-2.016504802,2023,st urbain,85230,2023-03-31,28,0,3977
85273,46.881683357,-2.016504802,2024,st urbain,85230,2024-06-30,38,0,4072
85274,46.53469355,-0.944822172,2021,st valerien,85570,2021-03-31,1,0,595
85274,46.53469355,-0.944822172,2022,st valerien,85570,2022-06-30,25,0,2479
85274,46.53469355,-0.944822172,2023,st valerien,85570,2023-03-31,26,0,1889
85274,46.53469355,-0.944822172,2024,st valerien,85570,2024-03-31,8,0,645
85276,46.739633455,-1.083426694,2020,st vincent sterlanges,85110,2020-12-31,1,0,796
85276,46.739633455,-1.083426694,2021,st vincent sterlanges,85110,2021-06-30,6,0,1624
85276,46.739633455,-1.083426694,2022,st vincent sterlanges,85110,2022-06-30,3,0,826
85276,46.739633455,-1.083426694,2023,st vincent sterlanges,85110,2023-06-30,7,0,1664
85276,46.739633455,-1.083426694,2024,st vincent sterlanges,85110,2024-06-30,6,0,840
85277,46.503985177,-1.383609114,2021,st vincent sur graon,85540,2021-03-31,36,0,6600
85277,46.503985177,-1.383609114,2022,st vincent sur graon,85540,2022-03-31,146,0,13352
85277,46.503985177,-1.383609114,2023,st vincent sur graon,85540,2023-06-30,158,0,10248
85277,46.503985177,-1.383609114,2024,st vincent sur graon,85540,2024-03-31,60,0,3464
85278,46.429579027,-1.549001921,2020,st vincent sur jard,85520,2020-12-31,9,1,1562
85278,46.429579027,-1.549001921,2021,st vincent sur jard,85520,2021-06-30,22,2,3240
85278,46.429579027,-1.549001921,2022,st vincent sur jard,85520,2022-03-31,89,4,6699
85278,46.429579027,-1.549001921,2023,st vincent sur jard,85520,2023-03-31,66,2,3472
85278,46.429579027,-1.549001921,2024,st vincent sur jard,85520,2024-06-30,99,2,3623
85280,46.865714662,-1.949886751,2020,sallertaine,85300,2020-12-31,15,0,3455
85280,46.865714662,-1.949886751,2021,sallertaine,85300,2021-06-30,22,0,3516
85280,46.865714662,-1.949886751,2022,sallertaine,85300,2022-03-31,125,0,10938
85280,46.865714662,-1.949886751,2023,sallertaine,85300,2023-06-30,194,0,11144
85280,46.865714662,-1.949886751,2024,sallertaine,85300,2024-03-31,86,1,3834
85281,46.505384458,-0.849139898,2020,serigne,85200,2020-12-31,2,0,1114
85281,46.505384458,-0.849139898,2021,serigne,85200,2021-03-31,3,0,1112
85281,46.505384458,-0.849139898,2022,serigne,85200,2022-06-30,16,0,3403
85281,46.505384458,-0.849139898,2023,serigne,85200,2023-12-31,15,0,2299
85281,46.505384458,-0.849139898,2024,serigne,85200,2024-06-30,13,0,1174
85282,46.71389164,-0.987596031,2021,sigournais,85110,2021-03-31,7,0,2935
85282,46.71389164,-0.987596031,2022,sigournais,85110,2022-09-30,17,0,4073
85282,46.71389164,-0.987596031,2023,sigournais,85110,2023-03-31,8,0,1033
85282,46.71389164,-0.987596031,2024,sigournais,85110,2024-03-31,28,0,2092
85284,46.795293281,-1.913599842,2021,soullans,85300,2021-12-31,81,0,14252
85284,46.795293281,-1.913599842,2022,soullans,85300,2022-09-30,81,0,9603
85284,46.795293281,-1.913599842,2023,soullans,85300,2023-09-30,189,0,14751
85284,46.795293281,-1.913599842,2024,soullans,85300,2024-03-31,173,0,9987
85285,46.56018966,-1.328138998,2020,le tablier,85310,2020-12-31,3,0,757
85285,46.56018966,-1.328138998,2021,le tablier,85310,2021-03-31,15,0,2270
85285,46.56018966,-1.328138998,2022,le tablier,85310,2022-03-31,17,0,1534
85285,46.56018966,-1.328138998,2023,le tablier,85310,2023-06-30,11,0,776
85286,46.385673844,-0.932332683,2020,la taillee,85450,2020-12-31,0,0,589
85286,46.385673844,-0.932332683,2021,la taillee,85450,2021-09-30,11,0,1197
85286,46.385673844,-0.932332683,2022,la taillee,85450,2022-06-30,15,0,1214
85286,46.385673844,-0.932332683,2023,la taillee,85450,2023-06-30,29,0,1860
85286,46.385673844,-0.932332683,2024,la taillee,85450,2024-03-31,12,0,647
85287,46.695019339,-0.8867228250000001,2021,tallud ste gemme,85390,2021-12-31,2,0,976
85287,46.695019339,-0.8867228250000001,2022,tallud ste gemme,85390,2022-03-31,5,0,1470
85287,46.695019339,-0.8867228250000001,2023,tallud ste gemme,85390,2023-06-30,11,0,1457
85287,46.695019339,-0.8867228250000001,2024,tallud ste gemme,85390,2024-06-30,8,0,495
85288,46.475877686,-1.6275116980000002,2020,talmont st hilaire,85440,2020-12-31,112,0,17982
85288,46.475877686,-1.6275116980000002,2021,talmont st hilaire,85440,2021-03-31,766,0,73816
85288,46.475877686,-1.6275116980000002,2022,talmont st hilaire,85440,2022-09-30,770,0,37998
85288,46.475877686,-1.6275116980000002,2023,talmont st hilaire,85440,2023-03-31,2068,0,77658
85288,46.475877686,-1.6275116980000002,2024,talmont st hilaire,85440,2024-03-31,1374,0,39588
85289,46.664134211,-0.72772949,2020,la tardiere,85120,2020-12-31,3,0,1325
85289,46.664134211,-0.72772949,2021,la tardiere,85120,2021-03-31,6,0,2634
85289,46.664134211,-0.72772949,2022,la tardiere,85120,2022-09-30,23,0,5203
85289,46.664134211,-0.72772949,2023,la tardiere,85120,2023-03-31,21,0,3988
85289,46.664134211,-0.72772949,2024,la tardiere,85120,2024-03-31,11,0,1392
85290,46.543814029,-1.007742282,2021,thire,85210,2021-03-31,3,0,1657
85290,46.543814029,-1.007742282,2022,thire,85210,2022-03-31,8,0,1690
85290,46.543814029,-1.007742282,2023,thire,85210,2023-06-30,23,0,2326
85290,46.543814029,-1.007742282,2024,thire,85210,2024-06-30,7,0,584
85291,46.617570395,-1.249173286,2020,thorigny,85480,2020-12-31,9,0,1273
85291,46.617570395,-1.249173286,2021,thorigny,85480,2021-06-30,20,0,2603
85291,46.617570395,-1.249173286,2022,thorigny,85480,2022-03-31,45,0,3935
85291,46.617570395,-1.249173286,2023,thorigny,85480,2023-03-31,45,0,2675
85291,46.617570395,-1.249173286,2024,thorigny,85480,2024-03-31,53,1,2708
85292,46.60622508,-0.8742514790000001,2020,thouarsais bouildroux,85410,2020-12-31,1,0,685
85292,46.60622508,-0.8742514790000001,2021,thouarsais bouildroux,85410,2021-09-30,8,0,2031
85292,46.60622508,-0.8742514790000001,2022,thouarsais bouildroux,85410,2022-03-31,14,0,2020
85292,46.60622508,-0.8742514790000001,2023,thouarsais bouildroux,85410,2023-09-30,15,0,1393
85292,46.60622508,-0.8742514790000001,2024,thouarsais bouildroux,85410,2024-06-30,10,0,712
85293,47.001849851,-1.099126133,2021,tiffauges,85130,2021-06-30,45,0,4885
85293,47.001849851,-1.099126133,2022,tiffauges,85130,2022-09-30,62,0,4958
85293,47.001849851,-1.099126133,2023,tiffauges,85130,2023-09-30,65,0,5005
85293,47.001849851,-1.099126133,2024,tiffauges,85130,2024-03-31,24,0,1676
85294,46.356517687,-1.432783776,2020,la tranche sur mer,85360,2020-12-31,30,0,3571
85294,46.356517687,-1.432783776,2021,la tranche sur mer,85360,2021-06-30,82,0,7239
85294,46.356517687,-1.432783776,2022,la tranche sur mer,85360,2022-06-30,130,0,7336
85294,46.356517687,-1.432783776,2023,la tranche sur mer,85360,2023-09-30,217,0,7499
85294,46.356517687,-1.432783776,2024,la tranche sur mer,85360,2024-06-30,120,0,3758
85295,46.997486531,-1.231615578,2021,treize septiers,85600,2021-06-30,74,0,9092
85295,46.997486531,-1.231615578,2022,treize septiers,85600,2022-12-31,112,0,9249
85295,46.997486531,-1.231615578,2023,treize septiers,85600,2023-03-31,191,0,12551
85295,46.997486531,-1.231615578,2024,treize septiers,85600,2024-06-30,66,0,3199
85296,46.916896886,-0.8459738480000001,2021,treize vents,85590,2021-06-30,22,0,2311
85296,46.916896886,-0.8459738480000001,2022,treize vents,85590,2022-12-31,41,0,3461
85296,46.916896886,-0.8459738480000001,2023,treize vents,85590,2023-12-31,19,0,1172
85296,46.916896886,-0.8459738480000001,2024,treize vents,85590,2024-03-31,22,0,1182
85297,46.379194278,-1.199405078,2021,triaize,85580,2021-09-30,8,0,2208
85297,46.379194278,-1.199405078,2022,triaize,85580,2022-03-31,24,0,4487
85297,46.379194278,-1.199405078,2023,triaize,85580,2023-03-31,27,0,4570
85298,46.605468524,-1.749383774,2020,vaire,85150,2020-12-31,5,0,1609
85298,46.605468524,-1.749383774,2021,vaire,85150,2021-09-30,25,0,4987
85298,46.605468524,-1.749383774,2022,vaire,85150,2022-06-30,44,0,5092
85298,46.605468524,-1.749383774,2023,vaire,85150,2023-06-30,101,0,6917
85298,46.605468524,-1.749383774,2024,vaire,85150,2024-06-30,40,1,1777
85300,46.685316695,-1.540637065,2021,venansault,85190,2021-03-31,136,0,14640
85300,46.685316695,-1.540637065,2022,venansault,85190,2022-03-31,291,0,19677
85300,46.685316695,-1.540637065,2023,venansault,85190,2023-03-31,188,0,9943
85300,46.685316695,-1.540637065,2024,venansault,85190,2024-03-31,262,0,10128
85301,46.82248128,-1.116703249,2021,vendrennes,85250,2021-09-30,25,0,4838
85301,46.82248128,-1.116703249,2022,vendrennes,85250,2022-12-31,53,0,6491
85301,46.82248128,-1.116703249,2023,vendrennes,85250,2023-03-31,51,0,4920
85301,46.82248128,-1.116703249,2024,vendrennes,85250,2024-03-31,19,0,1665
85302,46.951033675,-0.982363964,2020,chanverrie,85500,2020-12-31,58,6,11272
85302,46.951033675,-0.982363964,2021,chanverrie,85500,2021-12-31,324,40,45434
85302,46.951033675,-0.982363964,2022,chanverrie,85500,2022-09-30,426,38,34802
85302,46.951033675,-0.982363964,2023,chanverrie,85500,2023-09-30,758,56,47336
85302,46.951033675,-0.982363964,2024,chanverrie,85500,2024-03-31,482,34,24156
85303,46.354280964,-0.857209231,2020,vix,85770,2020-12-31,6,0,1775
85303,46.354280964,-0.857209231,2021,vix,85770,2021-06-30,30,0,5351
85303,46.354280964,-0.857209231,2022,vix,85770,2022-03-31,51,0,5473
85303,46.354280964,-0.857209231,2023,vix,85770,2023-09-30,21,0,1868
85304,46.389299729,-0.967806031,2021,vouille les marais,85450,2021-03-31,9,0,2973
85304,46.389299729,-0.967806031,2022,vouille les marais,85450,2022-09-30,21,0,2267
85304,46.389299729,-0.967806031,2023,vouille les marais,85450,2023-06-30,35,0,2309
85304,46.389299729,-0.967806031,2024,vouille les marais,85450,2024-03-31,35,0,1581
85305,46.562501702,-0.764855044,2020,vouvant,85120,2020-12-31,4,0,808
85305,46.562501702,-0.764855044,2021,vouvant,85120,2021-03-31,10,0,1624
85305,46.562501702,-0.764855044,2022,vouvant,85120,2022-03-31,13,0,2493
85305,46.562501702,-0.764855044,2023,vouvant,85120,2023-09-30,12,0,1683
85305,46.562501702,-0.764855044,2024,vouvant,85120,2024-03-31,9,0,850
85306,46.451638732,-0.706559836,2021,xanton chassenon,85240,2021-09-30,12,0,2228
85306,46.451638732,-0.706559836,2022,xanton chassenon,85240,2022-03-31,9,0,1512
85306,46.451638732,-0.706559836,2023,xanton chassenon,85240,2023-06-30,8,0,1523
85306,46.451638732,-0.706559836,2024,xanton chassenon,85240,2024-03-31,13,0,1517
86001,46.264597041,0.79007028,2020,adriers,86430,2020-12-31,4,0,762
86001,46.264597041,0.79007028,2021,adriers,86430,2021-03-31,10,0,1545
86001,46.264597041,0.79007028,2022,adriers,86430,2022-03-31,9,0,793
86001,46.264597041,0.79007028,2023,adriers,86430,2023-03-31,29,0,2398
86001,46.264597041,0.79007028,2024,adriers,86430,2024-03-31,24,0,1629
86002,46.758359932,0.153504367,2021,amberre,86110,2021-06-30,11,0,1693
86002,46.758359932,0.153504367,2022,amberre,86110,2022-06-30,27,0,2314
86002,46.758359932,0.153504367,2023,amberre,86110,2023-03-31,7,0,579
86002,46.758359932,0.153504367,2024,amberre,86110,2024-03-31,22,0,1203
86003,46.349674262,0.270460043,2020,anche,86700,2020-12-31,2,0,388
86003,46.349674262,0.270460043,2021,anche,86700,2021-12-31,3,0,400
86003,46.349674262,0.270460043,2022,anche,86700,2022-06-30,14,0,1630
86003,46.349674262,0.270460043,2023,anche,86700,2023-12-31,4,0,404
86003,46.349674262,0.270460043,2024,anche,86700,2024-06-30,4,0,401
86004,46.69834001,0.8957036020000001,2021,angles sur l anglin,86260,2021-03-31,1,0,1847
86004,46.69834001,0.8957036020000001,2022,angles sur l anglin,86260,2022-12-31,4,0,1419
86004,46.69834001,0.8957036020000001,2023,angles sur l anglin,86260,2023-06-30,11,0,1422
86004,46.69834001,0.8957036020000001,2024,angles sur l anglin,86260,2024-03-31,5,0,474
86005,46.938585279,0.103336696,2020,angliers,86330,2020-12-31,1,0,690
86005,46.938585279,0.103336696,2021,angliers,86330,2021-09-30,2,0,1426
86005,46.938585279,0.103336696,2022,angliers,86330,2022-03-31,4,0,1435
86005,46.938585279,0.103336696,2023,angliers,86330,2023-06-30,13,0,2187
86005,46.938585279,0.103336696,2024,angliers,86330,2024-03-31,10,0,1454
86006,46.536027442,0.8388501420000001,2020,antigny,86310,2020-12-31,3,0,660
86006,46.536027442,0.8388501420000001,2021,antigny,86310,2021-06-30,9,0,1361
86006,46.536027442,0.8388501420000001,2022,antigny,86310,2022-03-31,14,0,2062
86006,46.536027442,0.8388501420000001,2023,antigny,86310,2023-09-30,8,0,685
86006,46.536027442,0.8388501420000001,2024,antigny,86310,2024-03-31,19,0,1394
86007,46.876860335,0.53053187,2020,antran,86100,2020-12-31,4,0,1266
86007,46.876860335,0.53053187,2021,antran,86100,2021-06-30,17,0,3822
86007,46.876860335,0.53053187,2022,antran,86100,2022-03-31,24,0,2560
86007,46.876860335,0.53053187,2023,antran,86100,2023-03-31,58,0,3881
86007,46.876860335,0.53053187,2024,antran,86100,2024-03-31,47,0,2620
86008,46.952788223,0.003961436,2021,arcay,86200,2021-03-31,2,2,1147
86008,46.952788223,0.003961436,2022,arcay,86200,2022-03-31,3,3,1149
86008,46.952788223,0.003961436,2023,arcay,86200,2023-03-31,9,4,1557
86008,46.952788223,0.003961436,2024,arcay,86200,2024-06-30,5,0,402
86009,46.671890348,0.680517625,2021,archigny,86210,2021-06-30,16,0,3665
86009,46.671890348,0.680517625,2022,archigny,86210,2022-09-30,16,0,2403
86009,46.671890348,0.680517625,2023,archigny,86210,2023-03-31,51,0,4884
86009,46.671890348,0.680517625,2024,archigny,86210,2024-03-31,33,0,2475
86010,46.445302093,0.333616964,2020,aslonnes,86340,2020-12-31,4,0,1176
86010,46.445302093,0.333616964,2021,aslonnes,86340,2021-03-31,24,0,4746
86010,46.445302093,0.333616964,2022,aslonnes,86340,2022-06-30,10,0,1206
86010,46.445302093,0.333616964,2023,aslonnes,86340,2023-06-30,74,0,4865
86010,46.445302093,0.333616964,2024,aslonnes,86340,2024-03-31,44,0,2472
86011,46.149911163,0.784062856,2020,asnieres sur blour,86430,2020-12-31,1,0,234
86011,46.149911163,0.784062856,2021,asnieres sur blour,86430,2021-03-31,4,0,703
86011,46.149911163,0.784062856,2022,asnieres sur blour,86430,2022-03-31,6,0,711
