code_geo,GEO_OBJECT,FREQ,type_population,annee,valeur_population
08141,COM,A,Population totale,2016,181
07232,COM,A,Population totale,2016,423
08439,COM,A,Population totale,2016,162
08171,COM,A,Population comptée à part,2016,3
07254,COM,A,Population totale,2016,894
08302,COM,A,Population comptée à part,2016,86
08350,COM,A,Population municipale,2016,209
08146,COM,A,Population municipale,2016,103
08396,COM,A,Population totale,2016,117
07323,COM,A,Population totale,2016,1739
07132,COM,A,Population municipale,2016,1660
18085,COM,A,Population totale,2016,260
17280,COM,A,Population comptée à part,2016,19
17384,COM,A,Population municipale,2016,266
17327,COM,A,Population totale,2016,303
17073,COM,A,Population municipale,2016,1276
17378,COM,A,Population totale,2016,442
17073,COM,A,Population comptée à part,2016,38
17442,COM,A,Population municipale,2016,382
18058,COM,A,Population comptée à part,2016,41
17084,COM,A,Population totale,2016,646
17154,COM,A,Population totale,2016,712
16387,COM,A,Population municipale,2016,452
14566,COM,A,Population totale,2016,2563
16100,COM,A,Population totale,2016,766
16053,COM,A,Population comptée à part,2016,0
16200,COM,A,Population municipale,2016,478
16318,COM,A,Population comptée à part,2016,2
16108,COM,A,Population municipale,2016,141
15190,COM,A,Population comptée à part,2016,4
14586,COM,A,Population comptée à part,2016,1
16222,COM,A,Population totale,2016,376
14575,COM,A,Population totale,2016,461
16009,COM,A,Population municipale,2016,362
15014,COM,A,Population totale,2016,27659
19023,COM,A,Population comptée à part,2016,17
21115,COM,A,Population municipale,2016,381
19110,COM,A,Population comptée à part,2016,0
21164,COM,A,Population totale,2016,142
21164,COM,A,Population comptée à part,2016,4
18157,COM,A,Population totale,2016,772
19260,COM,A,Population totale,2016,235
21002,COM,A,Population totale,2016,290
21200,COM,A,Population totale,2016,1164
18154,COM,A,Population comptée à part,2016,1
18119,COM,A,Population totale,2016,194
21084,COM,A,Population totale,2016,65
11357,COM,A,Population comptée à part,2016,7
11235,COM,A,Population municipale,2016,65
11100,COM,A,Population municipale,2016,28
11156,COM,A,Population comptée à part,2016,2
11246,COM,A,Population totale,2016,51
11136,COM,A,Population municipale,2016,831
10423,COM,A,Population municipale,2016,428
12060,COM,A,Population municipale,2016,117
11077,COM,A,Population comptée à part,2016,5
11112,COM,A,Population comptée à part,2016,2
10369,COM,A,Population totale,2016,208
11214,COM,A,Population totale,2016,395
04027,COM,A,Population totale,2016,289
06160,COM,A,Population comptée à part,2016,0
07058,COM,A,Population municipale,2016,1022
04231,COM,A,Population municipale,2016,253
05177,COM,A,Population totale,2016,536
05090,COM,A,Population totale,2016,225
05056,COM,A,Population totale,2016,335
06111,COM,A,Population municipale,2016,200
05058,COM,A,Population municipale,2016,208
06131,COM,A,Population comptée à part,2016,2
07055,COM,A,Population municipale,2016,2905
03290,COM,A,Population comptée à part,2016,58
12187,COM,A,Population municipale,2016,398
14466,COM,A,Population municipale,2016,306
12217,COM,A,Population totale,2016,743
14106,COM,A,Population comptée à part,2016,11
12153,COM,A,Population municipale,2016,394
12244,COM,A,Population totale,2016,888
13004,COM,A,Population totale,2016,53807
12174,COM,A,Population municipale,2016,3381
12220,COM,A,Population comptée à part,2016,2
14068,COM,A,Population municipale,2016,3317
13037,COM,A,Population totale,2016,8385
13021,COM,A,Population municipale,2016,5892
10074,COM,A,Population totale,2016,516
09081,COM,A,Population municipale,2016,280
10188,COM,A,Population municipale,2016,241
09231,COM,A,Population municipale,2016,148
10219,COM,A,Population comptée à part,2016,3
10332,COM,A,Population totale,2016,503
10300,COM,A,Population totale,2016,295
10098,COM,A,Population totale,2016,336
10329,COM,A,Population municipale,2016,517
10140,COM,A,Population totale,2016,1232
10183,COM,A,Population comptée à part,2016,2
10128,COM,A,Population municipale,2016,79
08005,COM,A,Population totale,2016,149
08144,COM,A,Population totale,2016,97
08131,COM,A,Population municipale,2016,62
08311,COM,A,Population municipale,2016,2346
08467,COM,A,Population municipale,2016,108
08264,COM,A,Population totale,2016,518
07212,COM,A,Population comptée à part,2016,3
08450,COM,A,Population comptée à part,2016,6
07190,COM,A,Population comptée à part,2016,6
07269,COM,A,Population totale,2016,1169
07193,COM,A,Population comptée à part,2016,4
08468,COM,A,Population totale,2016,196
18044,COM,A,Population municipale,2016,433
17450,COM,A,Population municipale,2016,205
17346,COM,A,Population municipale,2016,1402
17043,COM,A,Population comptée à part,2016,11
16399,COM,A,Population municipale,2016,349
17246,COM,A,Population municipale,2016,503
17115,COM,A,Population comptée à part,2016,9
17049,COM,A,Population municipale,2016,86
17241,COM,A,Population municipale,2016,1584
17271,COM,A,Population totale,2016,322
17085,COM,A,Population municipale,2016,399
18106,COM,A,Population totale,2016,282
14657,COM,A,Population municipale,2016,305
16150,COM,A,Population totale,2016,1613
16062,COM,A,Population municipale,2016,127
15165,COM,A,Population totale,2016,211
16170,COM,A,Population municipale,2016,403
14589,COM,A,Population totale,2016,954
16044,COM,A,Population totale,2016,235
15252,COM,A,Population totale,2016,428
15199,COM,A,Population municipale,2016,81
16284,COM,A,Population comptée à part,2016,0
16195,COM,A,Population municipale,2016,291
16064,COM,A,Population totale,2016,1103
19143,COM,A,Population comptée à part,2016,14
18141,COM,A,Population totale,2016,6711
21192,COM,A,Population totale,2016,660
18228,COM,A,Population totale,2016,218
19114,COM,A,Population totale,2016,167
19283,COM,A,Population municipale,2016,72
21132,COM,A,Population comptée à part,2016,6
18165,COM,A,Population totale,2016,1231
18167,COM,A,Population totale,2016,306
18211,COM,A,Population comptée à part,2016,12
21007,COM,A,Population municipale,2016,223
21062,COM,A,Population totale,2016,238
11125,COM,A,Population municipale,2016,152
11272,COM,A,Population comptée à part,2016,92
11353,COM,A,Population comptée à part,2016,28
11157,COM,A,Population totale,2016,233
12145,COM,A,Population municipale,2016,22200
11017,COM,A,Population municipale,2016,73
11274,COM,A,Population municipale,2016,351
11213,COM,A,Population totale,2016,45
11116,COM,A,Population municipale,2016,4002
12119,COM,A,Population totale,2016,1267
12063,COM,A,Population totale,2016,1102
11016,COM,A,Population municipale,2016,79
05114,COM,A,Population comptée à part,2016,4
04144,COM,A,Population municipale,2016,344
05025,COM,A,Population comptée à part,2016,8
05060,COM,A,Population totale,2016,160
07014,COM,A,Population totale,2016,337
06056,COM,A,Population comptée à part,2016,2
04057,COM,A,Population comptée à part,2016,3
05151,COM,A,Population totale,2016,1161
05006,COM,A,Population municipale,2016,2293
03320,COM,A,Population totale,2016,793
06007,COM,A,Population comptée à part,2016,63
06135,COM,A,Population municipale,2016,201
13118,COM,A,Population municipale,2016,3698
14054,COM,A,Population municipale,2016,202
14083,COM,A,Population comptée à part,2016,15
14172,COM,A,Population comptée à part,2016,11
12267,COM,A,Population comptée à part,2016,12
13215,ARM,A,Population comptée à part,2016,311
14220,COM,A,Population municipale,2016,3678
14358,COM,A,Population comptée à part,2016,2
14014,COM,A,Population totale,2016,1153
14092,COM,A,Population totale,2016,1940
12175,COM,A,Population totale,2016,170
14123,COM,A,Population comptée à part,2016,45
09120,COM,A,Population totale,2016,355
09231,COM,A,Population comptée à part,2016,2
09339,COM,A,Population comptée à part,2016,16
10163,COM,A,Population municipale,2016,48
09258,COM,A,Population comptée à part,2016,9
09001,COM,A,Population municipale,2016,65
09285,COM,A,Population comptée à part,2016,15
09245,COM,A,Population comptée à part,2016,37
09052,COM,A,Population municipale,2016,166
09283,COM,A,Population totale,2016,391
09088,COM,A,Population totale,2016,14
10275,COM,A,Population comptée à part,2016,7
14559,COM,A,Population municipale,2016,237
16238,COM,A,Population municipale,2016,111
14645,COM,A,Population municipale,2016,164
16248,COM,A,Population totale,2016,175
16084,COM,A,Population municipale,2016,340
14590,COM,A,Population municipale,2016,128
15152,COM,A,Population comptée à part,2016,23
16153,COM,A,Population totale,2016,1203
16177,COM,A,Population municipale,2016,116
15247,COM,A,Population comptée à part,2016,0
15033,COM,A,Population municipale,2016,221
15147,COM,A,Population municipale,2016,431
17464,COM,A,Population totale,2016,143
18080,COM,A,Population municipale,2016,161
16323,COM,A,Population municipale,2016,491
18078,COM,A,Population municipale,2016,55
17348,COM,A,Population comptée à part,2016,7
17022,COM,A,Population totale,2016,1073
17240,COM,A,Population municipale,2016,3231
17452,COM,A,Population comptée à part,2016,65
17077,COM,A,Population totale,2016,1191
17241,COM,A,Population comptée à part,2016,25
17042,COM,A,Population comptée à part,2016,9
17436,COM,A,Population comptée à part,2016,22
08397,COM,A,Population comptée à part,2016,2
08121,COM,A,Population comptée à part,2016,5
08225,COM,A,Population comptée à part,2016,5
08416,COM,A,Population comptée à part,2016,5
08298,COM,A,Population totale,2016,1664
07329,COM,A,Population comptée à part,2016,11
07230,COM,A,Population totale,2016,413
08115,COM,A,Population totale,2016,594
08192,COM,A,Population totale,2016,88
08023,COM,A,Population municipale,2016,63
08242,COM,A,Population comptée à part,2016,9
08171,COM,A,Population municipale,2016,98
18243,COM,A,Population comptée à part,2016,8
19125,COM,A,Population municipale,2016,796
21089,COM,A,Population municipale,2016,449
21014,COM,A,Population totale,2016,61
21097,COM,A,Population totale,2016,35
18138,COM,A,Population municipale,2016,1982
19239,COM,A,Population totale,2016,316
21193,COM,A,Population comptée à part,2016,16
18246,COM,A,Population comptée à part,2016,24
19177,COM,A,Population municipale,2016,185
19128,COM,A,Population totale,2016,305
21193,COM,A,Population municipale,2016,379
07020,COM,A,Population municipale,2016,475
04066,COM,A,Population municipale,2016,576
05059,COM,A,Population comptée à part,2016,19
04163,COM,A,Population municipale,2016,568
05182,COM,A,Population municipale,2016,40
03297,COM,A,Population comptée à part,2016,30
05068,COM,A,Population comptée à part,2016,13
06157,COM,A,Population totale,2016,18929
07089,COM,A,Population comptée à part,2016,46
05161,COM,A,Population municipale,2016,1012
04201,COM,A,Population comptée à part,2016,3
06040,COM,A,Population municipale,2016,53
10124,COM,A,Population municipale,2016,258
09270,COM,A,Population municipale,2016,231
10256,COM,A,Population totale,2016,413
09158,COM,A,Population totale,2016,250
09283,COM,A,Population municipale,2016,376
09295,COM,A,Population totale,2016,99
10214,COM,A,Population comptée à part,2016,2
09173,COM,A,Population municipale,2016,268
10192,COM,A,Population totale,2016,127
10228,COM,A,Population comptée à part,2016,2
10097,COM,A,Population comptée à part,2016,4
09048,COM,A,Population totale,2016,76
12082,COM,A,Population municipale,2016,186
12002,COM,A,Population municipale,2016,867
11029,COM,A,Population comptée à part,2016,2
11429,COM,A,Population municipale,2016,4389
10392,COM,A,Population totale,2016,378
11163,COM,A,Population totale,2016,48
11228,COM,A,Population comptée à part,2016,4
12050,COM,A,Population totale,2016,437
11118,COM,A,Population comptée à part,2016,2
11438,COM,A,Population municipale,2016,381
11163,COM,A,Population municipale,2016,48
12054,COM,A,Population comptée à part,2016,9
13046,COM,A,Population comptée à part,2016,62
13089,COM,A,Population municipale,2016,3204
14181,COM,A,Population comptée à part,2016,54
12249,COM,A,Population comptée à part,2016,8
14374,COM,A,Population totale,2016,126
14426,COM,A,Population comptée à part,2016,4
14240,COM,A,Population comptée à part,2016,12
13042,COM,A,Population municipale,2016,6452
14435,COM,A,Population comptée à part,2016,6
14183,COM,A,Population comptée à part,2016,3
14179,COM,A,Population comptée à part,2016,5
13210,ARM,A,Population totale,2016,56614
16180,COM,A,Population totale,2016,248
16157,COM,A,Population municipale,2016,173
15208,COM,A,Population municipale,2016,138
14640,COM,A,Population comptée à part,2016,2
16036,COM,A,Population municipale,2016,290
16155,COM,A,Population totale,2016,110
15236,COM,A,Population municipale,2016,606
16249,COM,A,Population comptée à part,2016,6
16037,COM,A,Population municipale,2016,163
16069,COM,A,Population comptée à part,2016,3
14637,COM,A,Population comptée à part,2016,0
15095,COM,A,Population comptée à part,2016,4
17332,COM,A,Population totale,2016,386
18061,COM,A,Population municipale,2016,97
16406,COM,A,Population comptée à part,2016,15
17201,COM,A,Population comptée à part,2016,5
18035,COM,A,Population totale,2016,1007
18018,COM,A,Population totale,2016,2640
17442,COM,A,Population comptée à part,2016,3
17316,COM,A,Population totale,2016,429
18059,COM,A,Population totale,2016,1047
18044,COM,A,Population totale,2016,442
17250,COM,A,Population totale,2016,467
17101,COM,A,Population totale,2016,349
08249,COM,A,Population municipale,2016,241
07241,COM,A,Population totale,2016,727
07241,COM,A,Population municipale,2016,709
07258,COM,A,Population municipale,2016,229
07259,COM,A,Population totale,2016,1731
08064,COM,A,Population totale,2016,305
08060,COM,A,Population comptée à part,2016,1
07303,COM,A,Population totale,2016,237
08070,COM,A,Population comptée à part,2016,8
07169,COM,A,Population comptée à part,2016,11
08417,COM,A,Population comptée à part,2016,7
08097,COM,A,Population municipale,2016,450
18132,COM,A,Population comptée à part,2016,3
19190,COM,A,Population municipale,2016,194
21165,COM,A,Population comptée à part,2016,4
21155,COM,A,Population comptée à part,2016,7
18197,COM,A,Population municipale,2016,9830
19116,COM,A,Population totale,2016,257
19065,COM,A,Population comptée à part,2016,0
